country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Brazil,BR,2023-10-22,TV,4,Pact of Silence,Pact of Silence: Season 1,2
Brazil,BR,2023-10-22,TV,5,Elite,Elite: Season 7,1
Brazil,BR,2023-10-22,TV,6,Lupin,Lupin: Part 1,3
Brazil,BR,2023-10-22,TV,7,I Woke Up A Vampire,I Woke Up A Vampire: Season 1,1
Brazil,BR,2023-10-22,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,19
Brazil,BR,2023-10-22,TV,9,Lupin,Lupin: Part 2,4
Brazil,BR,2023-10-22,TV,10,The Fall of the House of Usher,The Fall of the House of Usher: Limited Series,2
Brazil,BR,2023-10-15,TV,1,Lupin,Lupin: Part 3,2
Brazil,BR,2023-10-15,TV,2,Stranded with my Mother-in-Law,Stranded with my Mother-in-Law: Season 1,1
Brazil,BR,2023-10-15,TV,3,Lupin,Lupin: Part 1,2
Brazil,BR,2023-10-15,TV,4,Lupin,Lupin: Part 2,3
Brazil,BR,2023-10-15,TV,5,The Fall of the House of Usher,The Fall of the House of Usher: Limited Series,1
Brazil,BR,2023-10-15,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,18
Brazil,BR,2023-10-15,TV,7,Pact of Silence,Pact of Silence: Season 1,1
Brazil,BR,2023-10-15,TV,8,Sex Education,Sex Education: Season 4,4
Brazil,BR,2023-10-15,TV,9,Strong Girl Nam-soon,Strong Girl Nam-soon: Limited Series,1
Brazil,BR,2023-10-15,TV,10,DI4RIES,DI4RIES: Season 2,1
Brazil,BR,2023-10-08,TV,1,Lupin,Lupin: Part 3,1
Brazil,BR,2023-10-08,TV,2,Sex Education,Sex Education: Season 4,3
Brazil,BR,2023-10-08,TV,3,Lupin,Lupin: Part 1,1
Brazil,BR,2023-10-08,TV,4,Ben 10,Ben 10: Season 1,2
Brazil,BR,2023-10-08,TV,5,The Amazing World of Gumball,The Amazing World of Gumball: Season 2,1
Brazil,BR,2023-10-08,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,17
Brazil,BR,2023-10-08,TV,7,Lupin,Lupin: Part 2,2
Brazil,BR,2023-10-08,TV,8,Dear Child,Dear Child: Limited Series,5
Brazil,BR,2023-10-08,TV,9,ONE PIECE,ONE PIECE: Season 1,6
Brazil,BR,2023-10-08,TV,10,The Amazing World of Gumball,The Amazing World of Gumball: Season 1,1
Brazil,BR,2023-10-01,TV,1,Sex Education,Sex Education: Season 4,2
Brazil,BR,2023-10-01,TV,2,Dear Child,Dear Child: Limited Series,4
Brazil,BR,2023-10-01,TV,3,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,16
Brazil,BR,2023-10-01,TV,4,Ben 10,Ben 10: Season 1,1
Brazil,BR,2023-10-01,TV,5,ONE PIECE,ONE PIECE: Season 1,5
Brazil,BR,2023-10-01,TV,6,Castlevania: Nocturne,Castlevania: Nocturne: Season 1,1
Brazil,BR,2023-10-01,TV,7,Morphle,Morphle: Season 1,2
Brazil,BR,2023-10-01,TV,8,Destined with You,Destined with You: Limited Series,5
Brazil,BR,2023-10-01,TV,9,Virgin River,Virgin River: Season 5,4
Brazil,BR,2023-10-01,TV,10,Song of the Bandits,Song of the Bandits: Season 1,1
Brazil,BR,2023-09-24,TV,1,Dear Child,Dear Child: Limited Series,3
Brazil,BR,2023-09-24,TV,2,Sex Education,Sex Education: Season 4,1
Brazil,BR,2023-09-24,TV,3,ONE PIECE,ONE PIECE: Season 1,4
Brazil,BR,2023-09-24,TV,4,Reporting for Duty,Reporting for Duty: Season 1,3
Brazil,BR,2023-09-24,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,15
Brazil,BR,2023-09-24,TV,6,Virgin River,Virgin River: Season 5,3
Brazil,BR,2023-09-24,TV,7,Burning Body,Burning Body: Limited Series,3
Brazil,BR,2023-09-24,TV,8,Surviving Summer,Surviving Summer: Season 2,1
Brazil,BR,2023-09-24,TV,9,Morphle,Morphle: Season 1,1
Brazil,BR,2023-09-24,TV,10,The Pacific,,1
Brazil,BR,2023-09-17,TV,1,Dear Child,Dear Child: Limited Series,2
Brazil,BR,2023-09-17,TV,2,ONE PIECE,ONE PIECE: Season 1,3
Brazil,BR,2023-09-17,TV,3,Reporting for Duty,Reporting for Duty: Season 1,2
Brazil,BR,2023-09-17,TV,4,Virgin River,Virgin River: Season 5,2
Brazil,BR,2023-09-17,TV,5,Burning Body,Burning Body: Limited Series,2
Brazil,BR,2023-09-17,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,14
Brazil,BR,2023-09-17,TV,7,A Time Called You,A Time Called You: Limited Series,1
Brazil,BR,2023-09-17,TV,8,Destined with You,Destined with You: Limited Series,4
Brazil,BR,2023-09-17,TV,9,Thursday's Widows,Thursday's Widows: Limited Series,1
Brazil,BR,2023-09-17,TV,10,Ragnarok,Ragnarok: Season 3,4
Brazil,BR,2023-09-10,TV,1,ONE PIECE,ONE PIECE: Season 1,2
Brazil,BR,2023-09-10,TV,2,Dear Child,Dear Child: Limited Series,1
Brazil,BR,2023-09-10,TV,3,Reporting for Duty,Reporting for Duty: Season 1,1
Brazil,BR,2023-09-10,TV,4,Virgin River,Virgin River: Season 5,1
Brazil,BR,2023-09-10,TV,5,Who is Erin Carter?,Who is Erin Carter?: Limited Series,3
Brazil,BR,2023-09-10,TV,6,Burning Body,Burning Body: Limited Series,1
Brazil,BR,2023-09-10,TV,7,Ragnarok,Ragnarok: Season 3,3
Brazil,BR,2023-09-10,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,13
Brazil,BR,2023-09-10,TV,9,Predators,Predators: Season 1,1
Brazil,BR,2023-09-10,TV,10,Destined with You,Destined with You: Limited Series,3
Brazil,BR,2023-09-03,TV,1,ONE PIECE,ONE PIECE: Season 1,1
Brazil,BR,2023-09-03,TV,2,Who is Erin Carter?,Who is Erin Carter?: Limited Series,2
Brazil,BR,2023-09-03,TV,3,Ragnarok,Ragnarok: Season 3,2
Brazil,BR,2023-09-03,TV,4,Destined with You,Destined with You: Limited Series,2
Brazil,BR,2023-09-03,TV,5,Young Sheldon,Young Sheldon: Season 1,3
Brazil,BR,2023-09-03,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,12
Brazil,BR,2023-09-03,TV,7,Ragnarok,Ragnarok: Season 2,1
Brazil,BR,2023-09-03,TV,8,Young Sheldon,Young Sheldon: Season 2,2
Brazil,BR,2023-09-03,TV,9,Live to 100: Secrets of the Blue Zones,Live to 100: Secrets of the Blue Zones: Limited Series,1
Brazil,BR,2023-09-03,TV,10,Ragnarok,Ragnarok: Season 1,2
Brazil,BR,2023-08-27,TV,1,Ragnarok,Ragnarok: Season 3,1
Brazil,BR,2023-08-27,TV,2,Who is Erin Carter?,Who is Erin Carter?: Limited Series,1
Brazil,BR,2023-08-27,TV,3,Young Sheldon,Young Sheldon: Season 1,2
Brazil,BR,2023-08-27,TV,4,Destined with You,Destined with You: Limited Series,1
Brazil,BR,2023-08-27,TV,5,The Chosen One,The Chosen One: Season 1,1
Brazil,BR,2023-08-27,TV,6,DEPP V HEARD,DEPP V HEARD: Limited Series,2
Brazil,BR,2023-08-27,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,11
Brazil,BR,2023-08-27,TV,8,Young Sheldon,Young Sheldon: Season 2,1
Brazil,BR,2023-08-27,TV,9,Ragnarok,Ragnarok: Season 1,1
Brazil,BR,2023-08-27,TV,10,Ballers,Ballers: Season 1,2
Brazil,BR,2023-08-20,TV,1,DEPP V HEARD,DEPP V HEARD: Limited Series,1
Brazil,BR,2023-08-20,TV,2,Young Sheldon,Young Sheldon: Season 1,1
Brazil,BR,2023-08-20,TV,3,Ballers,Ballers: Season 1,1
Brazil,BR,2023-08-20,TV,4,Painkiller,Painkiller: Limited Series,1
Brazil,BR,2023-08-20,TV,5,A Perfect Story,A Perfect Story: Limited Series,4
Brazil,BR,2023-08-20,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,10
Brazil,BR,2023-08-20,TV,7,Sintonia,Sintonia: Season 4,4
Brazil,BR,2023-08-20,TV,8,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,1
Brazil,BR,2023-08-20,TV,9,King the Land,King the Land: Limited Series,6
Brazil,BR,2023-08-20,TV,10,Gabby's Dollhouse,Gabby's Dollhouse: Season 8,2
Brazil,BR,2023-08-13,TV,1,A Perfect Story,A Perfect Story: Limited Series,3
Brazil,BR,2023-08-13,TV,2,Sintonia,Sintonia: Season 4,3
Brazil,BR,2023-08-13,TV,3,Gabby's Dollhouse,Gabby's Dollhouse: Season 8,1
Brazil,BR,2023-08-13,TV,4,Om Nom Stories,Om Nom Stories: Season 1,1
Brazil,BR,2023-08-13,TV,5,King the Land,King the Land: Limited Series,5
Brazil,BR,2023-08-13,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,9
Brazil,BR,2023-08-13,TV,7,Fatal Seduction,Fatal Seduction: Season 1,4
Brazil,BR,2023-08-13,TV,8,Heartstopper,Heartstopper: Season 2,2
Brazil,BR,2023-08-13,TV,9,The Lincoln Lawyer,The Lincoln Lawyer: Season 2,5
Brazil,BR,2023-08-13,TV,10,The Witcher,The Witcher: Season 3,7
Brazil,BR,2023-08-06,TV,1,Sintonia,Sintonia: Season 4,2
Brazil,BR,2023-08-06,TV,2,A Perfect Story,A Perfect Story: Limited Series,2
Brazil,BR,2023-08-06,TV,3,The Witcher,The Witcher: Season 3,6
Brazil,BR,2023-08-06,TV,4,Heartstopper,Heartstopper: Season 2,1
Brazil,BR,2023-08-06,TV,5,The Tailor,The Tailor: Season 2,1
Brazil,BR,2023-08-06,TV,6,King the Land,King the Land: Limited Series,4
Brazil,BR,2023-08-06,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,8
Brazil,BR,2023-08-06,TV,8,The Lincoln Lawyer,The Lincoln Lawyer: Season 2,4
Brazil,BR,2023-08-06,TV,9,Sintonia,Sintonia: Season 1,2
Brazil,BR,2023-08-06,TV,10,Sintonia,Sintonia: Season 3,4
Brazil,BR,2023-07-30,TV,1,Sintonia,Sintonia: Season 4,1
Brazil,BR,2023-07-30,TV,2,The Witcher,The Witcher: Season 3,5
Brazil,BR,2023-07-30,TV,3,King the Land,King the Land: Limited Series,3
Brazil,BR,2023-07-30,TV,4,Sintonia,Sintonia: Season 1,1
Brazil,BR,2023-07-30,TV,5,Baki Hanma,Baki Hanma: Season 2,1
Brazil,BR,2023-07-30,TV,6,Sintonia,Sintonia: Season 3,3
Brazil,BR,2023-07-30,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,7
Brazil,BR,2023-07-30,TV,8,Sweet Magnolias,Sweet Magnolias: Season 3,2
Brazil,BR,2023-07-30,TV,9,Sintonia,Sintonia: Season 2,5
Brazil,BR,2023-07-30,TV,10,A Perfect Story,A Perfect Story: Limited Series,1
Brazil,BR,2023-07-23,TV,1,King the Land,King the Land: Limited Series,2
Brazil,BR,2023-07-23,TV,2,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,6
Brazil,BR,2023-07-23,TV,3,Burn the House Down,Burn the House Down: Season 1,2
Brazil,BR,2023-07-23,TV,4,The Witcher,The Witcher: Season 3,4
Brazil,BR,2023-07-23,TV,5,Fatal Seduction,Fatal Seduction: Season 1,3
Brazil,BR,2023-07-23,TV,6,Back to 15,Back to 15: Season 2,3
Brazil,BR,2023-07-23,TV,7,The Lincoln Lawyer,The Lincoln Lawyer: Season 2,3
Brazil,BR,2023-07-23,TV,8,Sweet Magnolias,Sweet Magnolias: Season 3,1
Brazil,BR,2023-07-23,TV,9,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Mugen Train Arc,1
Brazil,BR,2023-07-23,TV,10,Barbie Life in the Dreamhouse,Barbie Life in the Dreamhouse: Season 1,1
Brazil,BR,2023-07-16,TV,1,Fatal Seduction,Fatal Seduction: Season 1,2
Brazil,BR,2023-07-16,TV,2,Back to 15,Back to 15: Season 2,2
Brazil,BR,2023-07-16,TV,3,The Witcher,The Witcher: Season 3,3
Brazil,BR,2023-07-16,TV,4,King the Land,King the Land: Limited Series,1
Brazil,BR,2023-07-16,TV,5,The Lincoln Lawyer,The Lincoln Lawyer: Season 2,2
Brazil,BR,2023-07-16,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,5
Brazil,BR,2023-07-16,TV,7,Doom at Your Service,Doom at Your Service: Limited Series,2
Brazil,BR,2023-07-16,TV,8,Gossip Girl,Gossip Girl: Season 1,1
Brazil,BR,2023-07-16,TV,9,Burn the House Down,Burn the House Down: Season 1,1
Brazil,BR,2023-07-16,TV,10,Back to 15,Back to 15: Season 1,5
Brazil,BR,2023-07-09,TV,1,The Witcher,The Witcher: Season 3,2
Brazil,BR,2023-07-09,TV,2,Back to 15,Back to 15: Season 2,1
Brazil,BR,2023-07-09,TV,3,Fatal Seduction,Fatal Seduction: Season 1,1
Brazil,BR,2023-07-09,TV,4,Doom at Your Service,Doom at Your Service: Limited Series,1
Brazil,BR,2023-07-09,TV,5,The Lincoln Lawyer,The Lincoln Lawyer: Season 2,1
Brazil,BR,2023-07-09,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,4
Brazil,BR,2023-07-09,TV,7,Celebrity,Celebrity: Limited Series,1
Brazil,BR,2023-07-09,TV,8,Little Angel,Little Angel: Volume 3,1
Brazil,BR,2023-07-09,TV,9,Back to 15,Back to 15: Season 1,4
Brazil,BR,2023-07-09,TV,10,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 3,5
Brazil,BR,2023-07-02,TV,1,The Witcher,The Witcher: Season 3,1
Brazil,BR,2023-07-02,TV,2,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,3
Brazil,BR,2023-07-02,TV,3,Titans,Titans: Season 4,1
Brazil,BR,2023-07-02,TV,4,Sleeping Dog,Sleeping Dog: Limited Series,2
Brazil,BR,2023-07-02,TV,5,The Surrogacy,The Surrogacy: Season 1,3
Brazil,BR,2023-07-02,TV,6,Fake Profile,Fake Profile: Season 1,5
Brazil,BR,2023-07-02,TV,7,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 3,4
Brazil,BR,2023-07-02,TV,8,DELETE,DELETE: Season 1,1
Brazil,BR,2023-07-02,TV,9,Our Planet,Our Planet: II,3
Brazil,BR,2023-07-02,TV,10,Black Mirror,Black Mirror: Season 6,3
Brazil,BR,2023-06-25,TV,1,Black Mirror,Black Mirror: Season 6,2
Brazil,BR,2023-06-25,TV,2,The Surrogacy,The Surrogacy: Season 1,2
Brazil,BR,2023-06-25,TV,3,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 3,3
Brazil,BR,2023-06-25,TV,4,Sleeping Dog,Sleeping Dog: Limited Series,1
Brazil,BR,2023-06-25,TV,5,Fake Profile,Fake Profile: Season 1,4
Brazil,BR,2023-06-25,TV,6,Never Have I Ever,Never Have I Ever: Season 4,3
Brazil,BR,2023-06-25,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,2
Brazil,BR,2023-06-25,TV,8,Bloodhounds,Bloodhounds: Season 1,3
Brazil,BR,2023-06-25,TV,9,Our Planet,Our Planet: II,2
Brazil,BR,2023-06-25,TV,10,Not Quite Narwhal,Not Quite Narwhal: Season 1,1
Brazil,BR,2023-06-18,TV,1,Never Have I Ever,Never Have I Ever: Season 4,2
Brazil,BR,2023-06-18,TV,2,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 3,2
Brazil,BR,2023-06-18,TV,3,Fake Profile,Fake Profile: Season 1,3
Brazil,BR,2023-06-18,TV,4,Bloodhounds,Bloodhounds: Season 1,2
Brazil,BR,2023-06-18,TV,5,Black Mirror,Black Mirror: Season 6,1
Brazil,BR,2023-06-18,TV,6,The Surrogacy,The Surrogacy: Season 1,1
Brazil,BR,2023-06-18,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,1
Brazil,BR,2023-06-18,TV,8,Our Planet,Our Planet: II,1
Brazil,BR,2023-06-18,TV,9,FUBAR,FUBAR: Season 1,4
Brazil,BR,2023-06-18,TV,10,Arnold,Arnold: Limited Series,1
Brazil,BR,2023-06-11,TV,1,Fake Profile,Fake Profile: Season 1,2
Brazil,BR,2023-06-11,TV,2,Manifest,Manifest: Season 4,7
Brazil,BR,2023-06-11,TV,3,Never Have I Ever,Never Have I Ever: Season 4,1
Brazil,BR,2023-06-11,TV,4,Chiquititas,,93
Brazil,BR,2023-06-11,TV,5,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 3,1
Brazil,BR,2023-06-11,TV,6,FUBAR,FUBAR: Season 1,3
Brazil,BR,2023-06-11,TV,7,Bloodhounds,Bloodhounds: Season 1,1
Brazil,BR,2023-06-11,TV,8,THE DAYS,THE DAYS: Limited Series,2
Brazil,BR,2023-06-11,TV,9,Doctor Cha,Doctor Cha: Limited Series,3
Brazil,BR,2023-06-11,TV,10,Carrossel,,53
Brazil,BR,2023-06-04,TV,1,Fake Profile,Fake Profile: Season 1,1
Brazil,BR,2023-06-04,TV,2,FUBAR,FUBAR: Season 1,2
Brazil,BR,2023-06-04,TV,3,Chiquititas,,92
Brazil,BR,2023-06-04,TV,4,Manifest,Manifest: Season 4,6
Brazil,BR,2023-06-04,TV,5,"XO, Kitty","XO, Kitty: Season 1",3
Brazil,BR,2023-06-04,TV,6,Carrossel,,52
Brazil,BR,2023-06-04,TV,7,Doctor Cha,Doctor Cha: Limited Series,2
Brazil,BR,2023-06-04,TV,8,Queen Charlotte: A Bridgerton Story,,5
Brazil,BR,2023-06-04,TV,9,Muted,Muted: Limited Series,3
Brazil,BR,2023-06-04,TV,10,THE DAYS,THE DAYS: Limited Series,1
Brazil,BR,2023-05-28,TV,1,FUBAR,FUBAR: Season 1,1
Brazil,BR,2023-05-28,TV,2,"XO, Kitty","XO, Kitty: Season 1",2
Brazil,BR,2023-05-28,TV,3,Muted,Muted: Limited Series,2
Brazil,BR,2023-05-28,TV,4,Chiquititas,,91
Brazil,BR,2023-05-28,TV,5,Queen Charlotte: A Bridgerton Story,,4
Brazil,BR,2023-05-28,TV,6,Carrossel,,51
Brazil,BR,2023-05-28,TV,7,Carinha de Anjo,Carinha de Anjo: Season 1,42
Brazil,BR,2023-05-28,TV,8,Doctor Cha,Doctor Cha: Limited Series,1
Brazil,BR,2023-05-28,TV,9,The Smurfs,The Smurfs: Season 1,4
Brazil,BR,2023-05-28,TV,10,Black Knight,Black Knight: Season 1,3
Brazil,BR,2023-05-21,TV,1,"XO, Kitty","XO, Kitty: Season 1",1
Brazil,BR,2023-05-21,TV,2,Queen Charlotte: A Bridgerton Story,,3
Brazil,BR,2023-05-21,TV,3,Muted,Muted: Limited Series,1
Brazil,BR,2023-05-21,TV,4,Chiquititas,,90
Brazil,BR,2023-05-21,TV,5,Black Knight,Black Knight: Season 1,2
Brazil,BR,2023-05-21,TV,6,Carrossel,,50
Brazil,BR,2023-05-21,TV,7,Sweet Tooth,Sweet Tooth: Season 2,4
Brazil,BR,2023-05-21,TV,8,The Smurfs,The Smurfs: Season 1,3
Brazil,BR,2023-05-21,TV,9,Bridgerton,Bridgerton: Season 1,5
Brazil,BR,2023-05-21,TV,10,Bridgerton,Bridgerton: Season 2,7
Brazil,BR,2023-05-14,TV,1,Queen Charlotte: A Bridgerton Story,,2
Brazil,BR,2023-05-14,TV,2,Chiquititas,,89
Brazil,BR,2023-05-14,TV,3,Sweet Tooth,Sweet Tooth: Season 2,3
Brazil,BR,2023-05-14,TV,4,Black Knight,Black Knight: Season 1,1
Brazil,BR,2023-05-14,TV,5,The Smurfs,The Smurfs: Season 1,2
Brazil,BR,2023-05-14,TV,6,Carrossel,,49
Brazil,BR,2023-05-14,TV,7,Bridgerton,Bridgerton: Season 1,4
Brazil,BR,2023-05-14,TV,8,Heartland,Heartland: Season 16,1
Brazil,BR,2023-05-14,TV,9,Outlander,Outlander: Season 6,2
Brazil,BR,2023-05-14,TV,10,The Marked Heart,The Marked Heart: Season 2,4
Brazil,BR,2023-05-07,TV,1,Queen Charlotte: A Bridgerton Story,,1
Brazil,BR,2023-05-07,TV,2,Sweet Tooth,Sweet Tooth: Season 2,2
Brazil,BR,2023-05-07,TV,3,Chiquititas,,88
Brazil,BR,2023-05-07,TV,4,Sweet Tooth,Sweet Tooth: Season 1,3
Brazil,BR,2023-05-07,TV,5,The Marked Heart,The Marked Heart: Season 2,3
Brazil,BR,2023-05-07,TV,6,The Nurse,The Nurse: Limited Series,2
Brazil,BR,2023-05-07,TV,7,Firefly Lane,Firefly Lane: Season 2,3
Brazil,BR,2023-05-07,TV,8,The Smurfs,The Smurfs: Season 1,1
Brazil,BR,2023-05-07,TV,9,The Tailor,The Tailor: Season 1,1
Brazil,BR,2023-05-07,TV,10,Outlander,Outlander: Season 6,1
Brazil,BR,2023-04-30,TV,1,Sweet Tooth,Sweet Tooth: Season 2,1
Brazil,BR,2023-04-30,TV,2,The Marked Heart,The Marked Heart: Season 2,2
Brazil,BR,2023-04-30,TV,3,Welcome to Eden,Welcome to Eden: Season 2,2
Brazil,BR,2023-04-30,TV,4,Chiquititas,,87
Brazil,BR,2023-04-30,TV,5,The Nurse,The Nurse: Limited Series,1
Brazil,BR,2023-04-30,TV,6,The Marked Heart,The Marked Heart: Season 1,7
Brazil,BR,2023-04-30,TV,7,Sweet Tooth,Sweet Tooth: Season 1,2
Brazil,BR,2023-04-30,TV,8,Rough Diamonds,Rough Diamonds: Season 1,1
Brazil,BR,2023-04-30,TV,9,The Night Agent,The Night Agent: Season 1,6
Brazil,BR,2023-04-30,TV,10,Carrossel,,48
Brazil,BR,2023-04-23,TV,1,The Marked Heart,The Marked Heart: Season 2,1
Brazil,BR,2023-04-23,TV,2,The Night Agent,The Night Agent: Season 1,5
Brazil,BR,2023-04-23,TV,3,Chiquititas,,86
Brazil,BR,2023-04-23,TV,4,The Marked Heart,The Marked Heart: Season 1,6
Brazil,BR,2023-04-23,TV,5,Welcome to Eden,Welcome to Eden: Season 2,1
Brazil,BR,2023-04-23,TV,6,The Diplomat,The Diplomat: Season 1,1
Brazil,BR,2023-04-23,TV,7,Carrossel,,47
Brazil,BR,2023-04-23,TV,8,Obsession,Obsession: Limited Series,2
Brazil,BR,2023-04-23,TV,9,Smother-in-Law,Smother-in-Law: Season 2,2
Brazil,BR,2023-04-23,TV,10,Florida Man,Florida Man: Limited Series,2
Brazil,BR,2023-04-16,TV,1,The Night Agent,The Night Agent: Season 1,4
Brazil,BR,2023-04-16,TV,2,Chiquititas,,85
Brazil,BR,2023-04-16,TV,3,Obsession,Obsession: Limited Series,1
Brazil,BR,2023-04-16,TV,4,Smother-in-Law,Smother-in-Law: Season 2,1
Brazil,BR,2023-04-16,TV,5,The Blacklist,The Blacklist: Season 9,3
Brazil,BR,2023-04-16,TV,6,Carrossel,,46
Brazil,BR,2023-04-16,TV,7,BEEF,BEEF: Season 1,2
Brazil,BR,2023-04-16,TV,8,Florida Man,Florida Man: Limited Series,1
Brazil,BR,2023-04-16,TV,9,Carinha de Anjo,Carinha de Anjo: Season 1,41
Brazil,BR,2023-04-16,TV,10,Bodyguard,Bodyguard: Season 1,1
Brazil,BR,2023-04-09,TV,1,The Night Agent,The Night Agent: Season 1,3
Brazil,BR,2023-04-09,TV,2,The Blacklist,The Blacklist: Season 9,2
Brazil,BR,2023-04-09,TV,3,Chiquititas,,84
Brazil,BR,2023-04-09,TV,4,Carrossel,,45
Brazil,BR,2023-04-09,TV,5,Unseen,Unseen: Season 1,2
Brazil,BR,2023-04-09,TV,6,The Blacklist,The Blacklist: Season 1,1
Brazil,BR,2023-04-09,TV,7,Invisible City,Invisible City: Season 2,3
Brazil,BR,2023-04-09,TV,8,War Sailor,War Sailor: Limited Series,1
Brazil,BR,2023-04-09,TV,9,Love Is Blind,Love Is Blind: Seattle,2
Brazil,BR,2023-04-09,TV,10,BEEF,BEEF: Season 1,1
Brazil,BR,2023-04-02,TV,1,The Night Agent,The Night Agent: Season 1,2
Brazil,BR,2023-04-02,TV,2,Chiquititas,,83
Brazil,BR,2023-04-02,TV,3,Invisible City,Invisible City: Season 2,2
Brazil,BR,2023-04-02,TV,4,Who Were We Running From?,Who Were We Running From?: Limited Series,2
Brazil,BR,2023-04-02,TV,5,Unseen,Unseen: Season 1,1
Brazil,BR,2023-04-02,TV,6,Shadow and Bone,Shadow and Bone: Season 2,3
Brazil,BR,2023-04-02,TV,7,The Blacklist,The Blacklist: Season 9,1
Brazil,BR,2023-04-02,TV,8,Carrossel,,44
Brazil,BR,2023-04-02,TV,9,Invisible City,Invisible City: Season 1,2
Brazil,BR,2023-04-02,TV,10,Love Is Blind,Love Is Blind: Seattle,1
Brazil,BR,2023-03-26,TV,1,The Night Agent,The Night Agent: Season 1,1
Brazil,BR,2023-03-26,TV,2,Invisible City,Invisible City: Season 2,1
Brazil,BR,2023-03-26,TV,3,Shadow and Bone,Shadow and Bone: Season 2,2
Brazil,BR,2023-03-26,TV,4,Chiquititas,,82
Brazil,BR,2023-03-26,TV,5,Sky High: The Series,Sky High: The Series: Season 1,2
Brazil,BR,2023-03-26,TV,6,The Glory,The Glory: Season 1,4
Brazil,BR,2023-03-26,TV,7,Invisible City,Invisible City: Season 1,1
Brazil,BR,2023-03-26,TV,8,Who Were We Running From?,Who Were We Running From?: Limited Series,1
Brazil,BR,2023-03-26,TV,9,Crash Course in Romance,Crash Course in Romance: Limited Series,2
Brazil,BR,2023-03-26,TV,10,Shadow and Bone,Shadow and Bone: Season 1,2
Brazil,BR,2023-03-19,TV,1,The Glory,The Glory: Season 1,3
Brazil,BR,2023-03-19,TV,2,Shadow and Bone,Shadow and Bone: Season 2,1
Brazil,BR,2023-03-19,TV,3,Chiquititas,,81
Brazil,BR,2023-03-19,TV,4,You,You: Season 4,4
Brazil,BR,2023-03-19,TV,5,Sky High: The Series,Sky High: The Series: Season 1,1
Brazil,BR,2023-03-19,TV,6,Shadow and Bone,Shadow and Bone: Season 1,1
Brazil,BR,2023-03-19,TV,7,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,3
Brazil,BR,2023-03-19,TV,8,Outer Banks,Outer Banks: Season 3,4
Brazil,BR,2023-03-19,TV,9,Crash Course in Romance,Crash Course in Romance: Limited Series,1
Brazil,BR,2023-03-19,TV,10,Sex/Life,Sex/Life: Season 2,3
Brazil,BR,2023-03-12,TV,1,You,You: Season 4,3
Brazil,BR,2023-03-12,TV,2,Chiquititas,,80
Brazil,BR,2023-03-12,TV,3,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,2
Brazil,BR,2023-03-12,TV,4,The Glory,The Glory: Season 1,2
Brazil,BR,2023-03-12,TV,5,Sex/Life,Sex/Life: Season 2,2
Brazil,BR,2023-03-12,TV,6,Outer Banks,Outer Banks: Season 3,3
Brazil,BR,2023-03-12,TV,7,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,5
Brazil,BR,2023-03-12,TV,8,Sex/Life,Sex/Life: Season 1,5
Brazil,BR,2023-03-12,TV,9,MH370: The Plane That Disappeared,MH370: The Plane That Disappeared: Limited Series,1
Brazil,BR,2023-03-12,TV,10,Triptych,Triptych: Season 1,3
Brazil,BR,2023-03-05,TV,1,Outer Banks,Outer Banks: Season 3,2
Brazil,BR,2023-03-05,TV,2,Chiquititas,,79
Brazil,BR,2023-03-05,TV,3,Triptych,Triptych: Season 1,2
